Time,Source IP,Destination IP,Protocol,Packet Size,Source Port,Destination Port,Service
22:13:31,192.168.0.112,20.50.73.8,TCP,172,56103,443,HTTPS
22:13:31,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:31,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:31,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:31,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:31,192.168.0.112,20.50.73.8,TCP,192,56103,443,HTTPS
22:13:31,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:31,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:31,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:31,20.50.73.8,192.168.0.112,TCP,185,443,56103,HTTPS
22:13:31,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:32,192.168.0.112,142.250.186.234,TCP,55,52218,443,HTTPS
22:13:32,142.250.186.234,192.168.0.112,TCP,66,443,52218,HTTPS
22:13:32,172.64.148.235,192.168.0.112,TCP,82,443,54252,HTTPS
22:13:32,192.168.0.112,172.64.148.235,TCP,82,54252,443,HTTPS
22:13:32,172.64.148.235,192.168.0.112,TCP,64,443,54252,HTTPS
22:13:32,192.168.0.112,157.240.227.60,TCP,119,64368,443,HTTPS
22:13:32,192.168.0.112,157.240.227.60,TCP,137,64368,443,HTTPS
22:13:32,157.240.227.60,192.168.0.112,TCP,60,443,64368,HTTPS
22:13:32,157.240.227.60,192.168.0.112,TCP,60,443,64368,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,172,56103,443,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,219,56103,443,HTTPS
22:13:33,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:33,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:33,20.50.73.8,192.168.0.112,TCP,185,443,56103,HTTPS
22:13:33,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:33,192.168.0.112,20.50.73.8,TCP,89,56103,443,HTTPS
22:13:33,192.168.0.112,142.251.38.10,TCP,55,65513,443,HTTPS
22:13:33,142.251.38.10,192.168.0.112,TCP,66,443,65513,HTTPS
22:13:33,192.168.0.112,104.18.0.22,TCP,93,61750,443,HTTPS
22:13:33,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:33,104.18.0.22,192.168.0.112,TCP,60,443,61750,HTTPS
22:13:33,104.18.0.22,192.168.0.112,TCP,93,443,61750,HTTPS
22:13:34,192.168.0.112,104.18.0.22,TCP,54,61750,443,HTTPS
22:13:35,192.168.0.1,224.0.0.1,Other,46,-,-,-
22:13:35,192.168.0.1,239.255.255.250,Other,46,-,-,-
22:13:35,192.168.0.112,20.50.73.8,TCP,172,56103,443,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,1466,56103,443,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,218,56103,443,HTTPS
22:13:35,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:35,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:35,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:35,20.50.73.8,192.168.0.112,TCP,185,443,56103,HTTPS
22:13:35,20.50.73.8,192.168.0.112,TCP,60,443,56103,HTTPS
22:13:35,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:36,192.168.0.112,142.251.155.119,UDP,71,54353,443,HTTPS
22:13:36,192.168.0.112,142.251.155.119,UDP,71,62227,443,HTTPS
22:13:36,142.251.155.119,192.168.0.112,UDP,70,443,62227,HTTPS
22:13:36,142.251.155.119,192.168.0.112,UDP,70,443,54353,HTTPS
22:13:36,192.168.0.112,142.250.186.234,TCP,55,55470,443,HTTPS
22:13:36,192.168.0.112,216.239.36.223,TCP,55,65521,443,HTTPS
22:13:36,192.168.0.112,20.50.73.8,TCP,54,56048,443,HTTPS
22:13:36,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:36,142.250.186.234,192.168.0.112,TCP,66,443,55470,HTTPS
22:13:36,216.239.36.223,192.168.0.112,TCP,70,443,65521,HTTPS
22:13:36,20.50.73.8,192.168.0.112,TCP,54,443,56048,HTTPS
22:13:36,20.50.73.8,192.168.0.112,TCP,54,443,56103,HTTPS
22:13:36,192.168.0.112,20.50.73.8,TCP,54,56103,443,HTTPS
22:13:37,192.168.0.112,142.251.155.119,UDP,71,54353,443,HTTPS
22:13:37,192.168.0.112,142.251.155.119,UDP,71,62227,443,HTTPS
22:13:37,142.251.155.119,192.168.0.112,UDP,70,443,54353,HTTPS
22:13:37,142.251.155.119,192.168.0.112,UDP,70,443,62227,HTTPS
22:13:37,192.168.0.112,20.50.73.8,TCP,66,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,66,58337,443,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,66,443,57047,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,512,57047,443,HTTPS
22:13:38,192.168.0.112,224.0.0.251,Other,46,-,-,-
22:13:38,20.50.73.8,192.168.0.112,TCP,66,443,58337,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,54,443,57047,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,54,58337,443,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,153,443,57047,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,58337,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,576,58337,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,770,57047,443,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,54,443,58337,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,153,443,58337,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,1466,443,57047,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,1466,443,57047,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,1466,443,57047,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,1466,443,57047,HTTPS
22:13:38,20.50.73.8,192.168.0.112,TCP,665,443,57047,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,128,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,834,58337,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,146,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,481,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:38,192.168.0.112,20.50.73.8,TCP,246,57047,443,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,157,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,116,443,57047,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,85,57047,443,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,85,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,461,443,57047,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,1466,443,58337,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,1466,443,58337,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,54,58337,443,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,1466,443,58337,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,665,443,58337,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,1466,443,58337,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,66,58337,443,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,54,58337,443,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,128,58337,443,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,157,443,58337,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,116,443,58337,HTTPS
22:13:39,192.168.0.112,20.50.73.8,TCP,54,58337,443,HTTPS
22:13:39,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:39,192.168.0.1,239.255.255.250,Other,46,-,-,-
22:13:39,172.64.148.235,192.168.0.112,TCP,82,443,53433,HTTPS
22:13:39,192.168.0.112,172.64.148.235,TCP,82,53433,443,HTTPS
22:13:39,172.64.148.235,192.168.0.112,TCP,64,443,53433,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,167,57047,443,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,246,57047,443,HTTPS
22:13:40,192.168.0.112,142.251.155.119,UDP,71,54353,443,HTTPS
22:13:40,192.168.0.112,142.251.155.119,UDP,71,62227,443,HTTPS
22:13:40,142.251.155.119,192.168.0.112,UDP,70,443,54353,HTTPS
22:13:40,142.251.155.119,192.168.0.112,UDP,70,443,62227,HTTPS
22:13:40,172.64.148.235,192.168.0.112,TCP,99,443,54252,HTTPS
22:13:40,192.168.0.112,172.64.148.235,TCP,99,54252,443,HTTPS
22:13:40,172.64.148.235,192.168.0.112,TCP,64,443,54252,HTTPS
22:13:40,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:40,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:40,20.50.73.8,192.168.0.112,TCP,185,443,57047,HTTPS
22:13:40,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:40,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:40,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:40,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:40,192.168.0.112,142.251.155.119,UDP,71,54353,443,HTTPS
22:13:40,192.168.0.112,142.251.155.119,UDP,71,62227,443,HTTPS
22:13:40,142.251.155.119,192.168.0.112,UDP,70,443,62227,HTTPS
22:13:40,142.251.155.119,192.168.0.112,UDP,70,443,54353,HTTPS
22:13:40,192.168.0.112,157.240.227.60,TCP,137,64368,443,HTTPS
22:13:40,192.168.0.112,142.251.155.119,UDP,71,54353,443,HTTPS
22:13:40,157.240.227.60,192.168.0.112,TCP,60,443,64368,HTTPS
22:13:40,142.251.155.119,192.168.0.112,UDP,70,443,54353,HTTPS
22:13:41,192.168.0.112,157.240.227.60,TCP,119,64368,443,HTTPS
22:13:41,157.240.227.60,192.168.0.112,TCP,60,443,64368,HTTPS
22:13:41,172.64.148.235,192.168.0.112,TCP,82,443,54252,HTTPS
22:13:41,192.168.0.112,172.64.148.235,TCP,54,54252,443,HTTPS
22:13:41,172.64.148.235,192.168.0.112,TCP,58,443,54252,HTTPS
22:13:41,192.168.0.112,172.64.148.235,TCP,54,54252,443,HTTPS
22:13:41,192.168.0.112,224.0.0.252,Other,46,-,-,-
22:13:41,172.64.148.235,192.168.0.112,TCP,64,443,54252,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,171,57047,443,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,219,57047,443,HTTPS
22:13:42,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:42,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:42,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:42,20.50.73.8,192.168.0.112,TCP,185,443,57047,HTTPS
22:13:42,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:43,34.107.243.93,192.168.0.112,TCP,178,443,53465,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,66,58343,443,HTTPS
22:13:43,192.168.0.112,192.168.0.1,UDP,97,58982,53,DNS
22:13:43,192.168.0.1,192.168.0.112,UDP,149,53,58982,DNS
22:13:43,192.168.0.112,192.168.0.1,UDP,82,58982,53,DNS
22:13:43,192.168.0.1,192.168.0.112,UDP,98,53,58982,DNS
22:13:43,192.168.0.112,192.168.0.1,UDP,82,58982,53,DNS
22:13:43,192.168.0.112,34.107.243.93,TCP,54,53465,443,HTTPS
22:13:43,192.168.0.1,192.168.0.112,UDP,110,53,58982,DNS
22:13:43,199.232.113.91,192.168.0.112,TCP,66,443,58343,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,54,58343,443,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,571,58343,443,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,54,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,210,443,58343,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,105,58343,443,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,153,58343,443,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,320,58343,443,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,54,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,54,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,54,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,126,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,577,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,296,443,58343,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,54,58343,443,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,92,58343,443,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,60,443,58343,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,224,58343,443,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,60,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,1466,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,1466,443,58343,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,54,58343,443,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,1466,443,58343,HTTPS
22:13:43,199.232.113.91,192.168.0.112,TCP,1450,443,58343,HTTPS
22:13:43,192.168.0.112,199.232.113.91,TCP,54,58343,443,HTTPS
22:13:43,192.168.0.1,224.0.0.1,Other,42,-,-,-
22:13:44,192.168.0.112,34.160.144.191,TCP,66,58345,443,HTTPS
22:13:44,192.168.0.112,192.168.0.1,UDP,95,53020,53,DNS
22:13:44,192.168.0.1,192.168.0.112,UDP,111,53,53020,DNS
22:13:44,157.240.227.60,192.168.0.112,TCP,162,443,64368,HTTPS
22:13:44,192.168.0.112,157.240.227.60,TCP,135,64368,443,HTTPS
22:13:44,34.160.144.191,192.168.0.112,TCP,70,443,58345,HTTPS
22:13:44,192.168.0.112,34.160.144.191,TCP,54,58345,443,HTTPS
22:13:44,192.168.0.112,34.160.144.191,TCP,571,58345,443,HTTPS
22:13:44,157.240.227.60,192.168.0.112,TCP,60,443,64368,HTTPS
22:13:44,192.168.0.112,224.0.0.252,Other,46,-,-,-
22:13:44,192.168.0.112,224.0.0.251,Other,46,-,-,-
22:13:44,192.168.0.112,239.255.255.250,Other,46,-,-,-
22:13:44,34.160.144.191,192.168.0.112,TCP,58,443,58345,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,173,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,1466,57047,443,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,273,57047,443,HTTPS
22:13:44,34.160.144.191,192.168.0.112,TCP,214,443,58345,HTTPS
22:13:44,192.168.0.112,34.160.144.191,TCP,105,58345,443,HTTPS
22:13:44,192.168.0.112,34.160.144.191,TCP,153,58345,443,HTTPS
22:13:44,34.160.144.191,192.168.0.112,TCP,58,443,58345,HTTPS
22:13:44,34.160.144.191,192.168.0.112,TCP,58,443,58345,HTTPS
22:13:44,34.160.144.191,192.168.0.112,TCP,127,443,58345,HTTPS
22:13:44,34.160.144.191,192.168.0.112,TCP,96,443,58345,HTTPS
22:13:44,192.168.0.112,34.160.144.191,TCP,54,58345,443,HTTPS
22:13:44,192.168.0.112,34.160.144.191,TCP,92,58345,443,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,185,443,57047,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:44,192.168.0.112,20.50.73.8,TCP,89,57047,443,HTTPS
22:13:44,192.168.0.112,34.160.144.191,TCP,92,58345,443,HTTPS
22:13:44,20.50.73.8,192.168.0.112,TCP,60,443,57047,HTTPS
22:13:44,192.168.0.112,142.251.155.119,UDP,71,62227,443,HTTPS
22:13:44,34.160.144.191,192.168.0.112,TCP,70,443,58345,HTTPS
22:13:45,142.251.155.119,192.168.0.112,UDP,75,443,62227,HTTPS
22:13:45,192.168.0.112,142.251.155.119,UDP,74,62227,443,HTTPS
22:13:45,192.168.0.112,142.251.155.119,UDP,71,62227,443,HTTPS
22:13:45,142.251.155.119,192.168.0.112,UDP,70,443,62227,HTTPS
22:13:45,192.168.0.112,142.251.155.119,UDP,71,54353,443,HTTPS
22:13:45,142.251.155.119,192.168.0.112,UDP,70,443,54353,HTTPS
22:13:45,192.168.0.112,192.168.0.1,UDP,71,58824,53,DNS
22:13:45,192.168.0.112,192.168.0.1,UDP,71,55814,53,DNS
22:13:45,192.168.0.1,192.168.0.112,UDP,132,53,58824,DNS
22:13:45,192.168.0.1,192.168.0.112,UDP,103,53,55814,DNS
22:13:45,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:45,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:45,172.64.155.209,192.168.0.112,UDP,1246,443,64603,HTTPS
22:13:45,172.64.155.209,192.168.0.112,UDP,1246,443,64603,HTTPS
22:13:45,172.64.155.209,192.168.0.112,UDP,1246,443,64603,HTTPS
22:13:45,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,1246,443,64603,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,1062,443,64603,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,93,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,127,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,126,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,875,64603,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,574,443,64603,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,69,443,64603,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,69,443,64603,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,69,443,64603,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,89,64603,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,1292,64603,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,71,443,64603,HTTPS
22:13:46,192.168.0.112,142.251.168.188,TCP,55,56714,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,78,443,64603,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,85,64603,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,75,443,64603,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,95,443,64603,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,89,64603,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,74,443,64603,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,86,64603,443,HTTPS
22:13:46,142.251.168.188,192.168.0.112,TCP,66,443,56714,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,54,58337,443,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,66,49814,443,HTTPS
22:13:46,20.50.73.8,192.168.0.112,TCP,54,443,57047,HTTPS
22:13:46,20.50.73.8,192.168.0.112,TCP,54,443,58337,HTTPS
22:13:46,20.50.73.8,192.168.0.112,TCP,66,443,49814,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,54,57047,443,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,54,49814,443,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,1466,49814,443,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,480,49814,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,1035,443,64603,HTTPS
22:13:46,20.50.73.8,192.168.0.112,TCP,54,443,49814,HTTPS
22:13:46,20.50.73.8,192.168.0.112,TCP,153,443,49814,HTTPS
22:13:46,192.168.0.112,20.50.73.8,TCP,738,49814,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,86,64603,443,HTTPS
22:13:46,172.64.155.209,192.168.0.112,UDP,1043,443,64603,HTTPS
22:13:46,192.168.0.112,192.168.0.1,UDP,74,57695,53,DNS
22:13:46,192.168.0.112,192.168.0.1,UDP,74,55105,53,DNS
22:13:46,192.168.0.1,192.168.0.112,UDP,147,53,57695,DNS
22:13:46,192.168.0.1,192.168.0.112,UDP,106,53,55105,DNS
22:13:46,192.168.0.112,104.18.39.21,TCP,66,53335,443,HTTPS
22:13:46,192.168.0.112,172.64.155.209,UDP,86,64603,443,HTTPS
22:13:46,104.18.39.21,192.168.0.112,TCP,70,443,53335,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,54,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,1454,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,701,53335,443,HTTPS
22:13:46,104.18.39.21,192.168.0.112,TCP,58,443,53335,HTTPS
22:13:46,104.18.39.21,192.168.0.112,TCP,58,443,53335,HTTPS
22:13:46,104.18.39.21,192.168.0.112,TCP,1439,443,53335,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,118,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,1454,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,1454,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,1454,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,1454,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,1454,53335,443,HTTPS
22:13:46,192.168.0.112,104.18.39.21,TCP,690,53335,443,HTTPS
22:13:46,104.18.39.21,192.168.0.112,TCP,64,443,53335,HTTPS
22:13:46,104.18.39.21,192.168.0.112,TCP,64,443,53335,HTTPS
22:13:46,104.18.39.21,192.168.0.112,TCP,64,443,53335,HTTPS
22:13:47,20.50.73.8,192.168.0.112,TCP,1466,443,49814,HTTPS
22:13:47,20.50.73.8,192.168.0.112,TCP,665,443,49814,HTTPS
22:13:47,192.168.0.112,20.50.73.8,TCP,66,49814,443,HTTPS
22:13:47,192.168.0.112,20.50.73.8,TCP,74,49814,443,HTTPS
22:13:47,20.50.73.8,192.168.0.112,TCP,1466,443,49814,HTTPS
22:13:47,20.50.73.8,192.168.0.112,TCP,1466,443,49814,HTTPS
22:13:47,20.50.73.8,192.168.0.112,TCP,1466,443,49814,HTTPS
22:13:47,192.168.0.112,20.50.73.8,TCP,66,49814,443,HTTPS
22:13:47,192.168.0.112,20.50.73.8,TCP,66,49814,443,HTTPS
